@startDateOnly,@value
2020-09-12,6.740267910400003
2020-09-13,4.9294466421100065
2020-09-14,5.220498230000009
2020-09-15,3.371510527
2020-09-16,0.5792873000000002
2020-09-17,3.4976319370000004
2020-09-18,0.9173461749999998
2020-09-19,4.050510856
2020-09-20,3.966715988999995
2020-09-21,2.5306621509999965
2020-09-22,2.495502918799999
2020-09-23,3.3526727489999972
2020-09-24,3.68667073
2020-09-25,1.6865582430000001
2020-09-26,5.863274308000017
2020-09-27,0.4687600950000001
2020-09-28,16.942465927217203
2020-09-29,2.3132102543999986
2020-09-30,0.45687643199999994
2020-10-01,3.450769610800002
2020-10-02,2.0313125160000003
2020-10-03,3.8242309170000044
2020-10-04,1.4843391700000002
2020-10-05,2.37146715
2020-10-06,0.99978951
2020-10-07,0.21790384000000004
2020-10-08,3.4207405069999965
2020-10-09,1.7869309440000014
2020-10-10,0.6247769450000001
2020-10-11,7.199341217000001
2020-10-12,1.0236815950000004
2020-10-13,1.6586356770000001
2020-10-14,0.9301040219999999
2020-10-15,2.7190935009999997
2020-10-16,2.37680025
2020-10-17,2.3286467
2020-10-18,4.149973547000001
2020-10-19,2.8284813269999995
2020-10-20,3.2163516343000005
2020-10-21,1.026197314
2020-10-22,3.244137895999997
2020-10-23,3.363567078999998
2020-10-24,1.818813499000001
2020-10-25,0.102933495
